time_utc,delivery_month,hourly_forward_TRY_MWh,near_term_anchor_flag,realized_TRY_MWh,error_TRY_MWh,abs_error_TRY_MWh,sMAPE,MAPE_capped,signed_pct_vs_forward,model_residual_sd_TRY_MWh,month
2026-03-01 00:00:00+00:00,2026-03,2686.5446343275385,False,1400.0,-1286.5446343275385,1286.5446343275385,62.964912876290946,91.8960453091099,-47.88845187564025,529.8000972835114,2026-03
2026-03-01 01:00:00+00:00,2026-03,2675.049930644266,False,1650.01,-1025.0399306442662,1025.0399306442662,47.40003362180347,62.123255655678825,-38.3185345029202,527.7180401767735,2026-03
2026-03-01 02:00:00+00:00,2026-03,2663.952419695192,False,1899.99,-763.962419695192,763.962419695192,33.47817958431711,40.2087600300629,-28.67778020534632,525.6269432463071,2026-03
2026-03-01 03:00:00+00:00,2026-03,2653.30309673024,False,1989.99,-663.3130967302402,663.3130967302402,28.570804509297016,33.332483918524225,-24.999522201126005,523.5395035143658,2026-03
2026-03-01 04:00:00+00:00,2026-03,2643.1420535305338,False,1449.99,-1193.1520535305337,1193.1520535305337,58.300198377493324,82.28691601531968,-45.141427489180934,521.4678382088966,2026-03
2026-03-01 05:00:00+00:00,2026-03,2633.499543340688,False,250.0,-2383.499543340688,2383.499543340688,165.3199182115546,953.3998173362752,-90.5069282950068,519.4232929775553,2026-03
2026-03-01 06:00:00+00:00,2026-03,2624.39699697313,False,50.0,-2574.39699697313,2574.39699697313,192.52167871014066,5148.79399394626,-98.09480044148549,517.4163043807731,2026-03
2026-03-01 07:00:00+00:00,2026-03,2615.8479870591186,False,0.0,-2615.8479870591186,2615.8479870591186,200.0,26158.47987059119,-100.0,515.4563073967258,2026-03
2026-03-01 08:00:00+00:00,2026-03,2607.8591383033795,False,0.0,-2607.8591383033795,2607.8591383033795,200.0,26078.591383033796,-100.0,513.5516800677518,2026-03
2026-03-01 09:00:00+00:00,2026-03,2600.4309823850986,False,0.0,-2600.4309823850986,2600.4309823850986,200.0,26004.309823850985,-100.0,511.70971859994256,2026-03
2026-03-01 10:00:00+00:00,2026-03,2593.5587568427977,False,0.0,-2593.5587568427977,2593.5587568427977,200.0,25935.587568427978,-100.0,509.93663722713177,2026-03
2026-03-01 11:00:00+00:00,2026-03,2587.2331478888336,False,0.0,-2587.2331478888336,2587.2331478888336,200.0,25872.331478888336,-100.0,508.237587995831,2026-03
2026-03-01 12:00:00+00:00,2026-03,2581.440977633046,False,164.9,-2416.5409776330457,2416.5409776330457,175.9825890021682,1465.4584461085783,-93.61209489472043,506.6166963439201,2026-03
2026-03-01 13:00:00+00:00,2026-03,2576.165836643648,False,300.0,-2276.165836643648,2276.165836643648,158.2777882724473,758.7219455478827,-88.35478695770401,505.07710895447786,2026-03
2026-03-01 14:00:00+00:00,2026-03,2571.388663164256,False,1300.0,-1271.3886631642558,1271.3886631642558,65.68127221435287,97.799127935712,-49.44365981608288,503.621050885311,2026-03
2026-03-01 15:00:00+00:00,2026-03,2567.088270627988,False,1800.01,-767.0782706279881,767.0782706279881,35.129883647783466,42.6152227280953,-29.881258054298904,502.2498894198312,2026-03
2026-03-01 16:00:00+00:00,2026-03,2563.241825374811,False,1989.99,-573.251825374811,573.251825374811,25.179997301262926,28.80676914832793,-22.364328628688284,500.9642024685182,2026-03
2026-03-01 17:00:00+00:00,2026-03,2559.825276690794,False,1989.99,-569.835276690794,569.835276690794,25.048721411180054,28.63508242206212,-22.260709817954712,499.7638496826507,2026-03
2026-03-01 18:00:00+00:00,2026-03,2556.813741452632,False,1739.98,-816.8337414526318,816.8337414526318,38.02061679490727,46.94500749736387,-31.947330703430698,498.64804473168095,2026-03
2026-03-01 19:00:00+00:00,2026-03,2554.181845782517,False,1639.99,-914.191845782517,914.191845782517,43.59343772248101,55.74374513152623,-35.79196396263003,497.61542744929795,2026-03
2026-03-01 20:00:00+00:00,2026-03,2551.904026201664,False,1639.98,-911.9240262016638,911.9240262016638,43.50902937684435,55.60580166841448,-35.73504398435394,496.6641347762442,2026-03
2026-03-01 21:00:00+00:00,2026-03,2549.9547928198704,False,1739.97,-809.9847928198703,809.9847928198703,37.76219080462937,46.55165277676456,-31.764672656182572,495.7918696245679,2026-03
2026-03-01 22:00:00+00:00,2026-03,2548.308957117485,False,1650.0,-898.3089571174851,898.3089571174851,42.793847060472395,54.4429670980294,-35.25117920291759,494.99596696156067,2026-03
2026-03-01 23:00:00+00:00,2026-03,2546.9418268687373,False,1485.0,-1061.9418268687373,1061.9418268687373,52.676445864967064,71.5112341325749,-41.69478139099511,494.2734565648215,2026-03
2026-03-02 00:00:00+00:00,2026-03,2545.829370725309,False,1409.4,-1136.4293707253091,1136.4293707253091,57.4646506792556,80.63213925963595,-44.638866366819364,493.621122034813,2026-03
