hours,forward_TRY_MWh,residual_mean_TRY_MWh,residual_std_TRY_MWh,p_stress,expected_spot_TRY_MWh
142.0,2914.579758386115,0.0,2528.093934772371,0.5760996896514743,2914.579758386115
143.0,2914.557221473415,0.0,2535.5466081305385,0.5891064387871695,2914.557221473415
144.0,2914.5346845607214,0.0,2543.1820926911446,0.605004660639504,2914.5346845607214
145.0,2914.5121476480317,0.0,2551.0359263731343,0.6240102820952249,2914.5121476480317
146.0,2914.489610735344,0.0,2559.1810766552494,0.6512106027385617,2914.489610735344
147.0,2914.467073822656,0.0,2567.7396613947008,0.6852958583686257,2914.467073822656
148.0,2914.444536909967,0.0,2576.7457772740127,0.7179553008169487,2914.444536909967
149.0,2914.4219999972743,0.0,2586.128469761986,0.7434233811998047,2914.4219999972743
150.0,2914.399463084575,0.0,2595.7660706527226,0.7600210800836135,2914.399463084575
151.0,2914.3769261718685,0.0,2605.5329756581477,0.7681353328688463,2914.3769261718685
152.0,2914.354389259153,0.0,2615.3124550661405,0.7681391353676373,2914.354389259153
153.0,2914.3318523464254,0.0,2624.985690656576,0.7587954784312869,2914.3318523464254
154.0,2914.3093154336866,0.0,2634.4022755769774,0.7365077753312355,2914.3093154336866
155.0,2914.2867785209373,0.0,2643.3820791976927,0.7027098189607567,2914.2867785209373
156.0,2914.2642416081785,0.0,2651.829876330101,0.6666652505260969,2914.2642416081785
157.0,2914.2417046954115,0.0,2659.7775999530563,0.6351048317835848,2914.2417046954115
158.0,2914.2191677826368,0.0,2667.3224376290227,0.6136697278251044,2914.2191677826368
159.0,2914.196630869855,0.0,2674.6240025890183,0.6019897044866521,2914.196630869855
160.0,2914.1740939570673,0.0,2681.766638603984,0.593283030669526,2914.1740939570673
161.0,2914.151557044272,0.0,2688.780357996547,0.5872604854783118,2914.151557044272
162.0,2914.129020131472,0.0,2695.709269599133,0.5836158470956618,2914.129020131472
163.0,2914.106483218669,0.0,2702.5597897124135,0.5784518846357591,2914.106483218669
164.0,2914.0839463058646,0.0,2709.3023904927886,0.5714402930440277,2914.0839463058646
165.0,2914.0614093930603,0.0,2715.9498316693002,0.5692612602518754,2914.0614093930603
166.0,2914.0388724802574,0.0,2722.6083952969325,0.5760996896514742,2914.0388724802574
167.0,2914.016335567456,0.0,2729.3830538290795,0.5891064387871694,2914.016335567456
168.0,2913.993798654658,0.0,2736.331185163349,0.6050046606395039,2913.993798654658
169.0,2913.971261741864,0.0,2743.48602983371,0.6240102820952248,2913.971261741864
170.0,2913.9487248290743,0.0,2750.9157009737796,0.6512106027385616,2913.9487248290743
171.0,2913.9261879162873,0.0,2758.734178612095,0.6852958583686256,2913.9261879162873
172.0,2913.903651003502,0.0,2766.9737426330203,0.7179553008169486,2913.903651003502
173.0,2913.8811140907187,0.0,2775.5689101463768,0.7434233811998046,2913.8811140907187
174.0,2913.8585771779344,0.0,2784.4068094457357,0.7600210800836134,2913.8585771779344
175.0,2913.836040265149,0.0,2793.370658537382,0.7681353328688462,2913.836040265149
176.0,2913.8135033523645,0.0,2802.3517011849417,0.7681391353676372,2913.8135033523645
177.0,2913.7909664395825,0.0,2811.23899803043,0.7587954784312868,2913.7909664395825
178.0,2913.768429526805,0.0,2819.8918803140673,0.7365077753312353,2913.768429526805
179.0,2913.745892614033,0.0,2828.141635206914,0.7027098189607566,2913.745892614033
180.0,2913.723355701268,0.0,2835.8986212519826,0.6666652505260968,2913.723355701268
181.0,2913.7008187885103,0.0,2843.1919931437146,0.6351048317835847,2913.7008187885103
182.0,2913.6782818757615,0.0,2850.1120488591046,0.6136697278251043,2913.6782818757615
183.0,2913.6557449630213,0.0,2856.8076891655965,0.601989704486652,2913.6557449630213
184.0,2913.6332080502902,0.0,2863.357593515691,0.5932830306695259,2913.6332080502902
185.0,2913.6106711375683,0.0,2869.7896824179893,0.5872604854783117,2913.6106711375683
186.0,2913.588134224855,0.0,2876.145129855614,0.5836158470956617,2913.588134224855
187.0,2913.565597312149,0.0,2882.429845034149,0.578451884635759,2913.565597312149
188.0,2913.543060399448,0.0,2888.61604731551,0.5714402930440275,2913.543060399448
189.0,2913.5205234867526,0.0,2894.71558169552,0.5692612602518753,2913.5205234867526
190.0,2913.4979865740615,0.0,2900.828056279745,0.5760996896514741,2913.4979865740615
191.0,2913.475449661374,0.0,2907.051986195368,0.5891064387871693,2913.475449661374
192.0,2913.4529127486885,0.0,2913.4413366079107,0.6050046606395038,2913.4529127486885
193.0,2913.430375836003,0.0,2920.0274787730414,0.6240102820952247,2913.430375836003
194.0,2913.4078389233177,0.0,2926.8745941795205,0.6512106027385615,2913.4078389233177
195.0,2913.3853020106326,0.0,2934.0900710167793,0.6852958583686255,2913.3853020106326
196.0,2913.3627650979456,0.0,2941.7046489523495,0.7179553008169485,2913.3627650979456
197.0,2913.3402281852545,0.0,2949.657169005878,0.7434233811998044,2913.3402281852545
198.0,2913.317691272557,0.0,2957.841789613272,0.7600210800836132,2913.317691272557
199.0,2913.2951543598533,0.0,2966.148819018417,0.768135332868846,2913.2951543598533
200.0,2913.2726174471454,0.0,2974.475944452645,0.7681391353676371,2913.2726174471454
201.0,2913.2500805344357,0.0,2982.718629667195,0.7587954784312867,2913.2500805344357
202.0,2913.227543621725,0.0,2990.744152978757,0.7365077753312352,2913.227543621725
203.0,2913.2050067090145,0.0,2998.3931542375217,0.7027098189607565,2913.2050067090145
204.0,2913.182469796304,0.0,3005.5806400157417,0.6666652505260968,2913.182469796304
205.0,2913.1599328835923,0.0,3012.3336159707887,0.6351048317835847,2913.1599328835923
206.0,2913.1373959708803,0.0,3018.736861436808,0.6136697278251043,2913.1373959708803
207.0,2913.1148590581674,0.0,3024.930609023466,0.601989704486652,2913.1148590581674
208.0,2913.092322145454,0.0,3030.9889568403946,0.5932830306695259,2913.092322145454
209.0,2913.069785232738,0.0,3036.938146623316,0.5872604854783117,2913.069785232738
210.0,2913.0472483200183,0.0,3042.816976013014,0.5836158470956617,2913.0472483200183
211.0,2913.024711407292,0.0,3048.630957829448,0.578451884635759,2913.024711407292
212.0,2913.002174494558,0.0,3054.353762318187,0.5714402930440275,2913.002174494558
213.0,2912.9796375818164,0.0,3059.996504795896,0.5692612602518753,2912.9796375818164
214.0,2912.957100669069,0.0,3065.6533279846794,0.5760996896514741,2912.957100669069
215.0,2912.9345637563174,0.0,3071.4174399162357,0.5891064387871693,2912.9345637563174
216.0,2912.912026843563,0.0,3077.3399857916515,0.6050046606395038,2912.912026843563
217.0,2912.889489930808,0.0,3083.4507781785605,0.6240102820952247,2912.889489930808
218.0,2912.866953018054,0.0,3089.8107326209124,0.6512106027385615,2912.866953018054
219.0,2912.8444161053026,0.0,3096.5217617619624,0.6852958583686255,2912.8444161053026
220.0,2912.8218791925556,0.0,3103.6132816541153,0.7179553008169485,2912.8218791925556
221.0,2912.799342279815,0.0,3111.027654340537,0.7434233811998044,2912.799342279815
222.0,2912.7768053670807,0.0,3118.664814557888,0.7600210800836132,2912.7768053670807
223.0,2912.7542684543523,0.0,3126.4209212757573,0.768135332868846,2912.7542684543523
224.0,2912.731731541628,0.0,3134.199001094631,0.7681391353676371,2912.731731541628
225.0,2912.709194628906,0.0,3141.8998467864644,0.7587954784312867,2912.709194628906
226.0,2912.686657716185,0.0,3149.3973724396187,0.7365077753312352,2912.686657716185
227.0,2912.664120803464,0.0,3156.5400502914003,0.7027098189607565,2912.664120803464
228.0,2912.6415838907424,0.0,3163.2468261669133,0.6666652505260968,2912.6415838907424
229.0,2912.6190469780217,0.0,3169.54298529125,0.6351048317835847,2912.6190469780217
230.0,2912.5965100653034,0.0,3175.5087630686967,0.6136697278251043,2912.5965100653034
231.0,2912.5739731525887,0.0,3181.277198475817,0.601989704486652,2912.5739731525887
232.0,2912.5514362398762,0.0,3186.9185886374685,0.5932830306695259,2912.5514362398762
233.0,2912.528899327164,0.0,3192.4577906090913,0.5872604854783117,2912.528899327164
234.0,2912.50636241445,0.0,3197.9316285149766,0.5836158470956617,2912.50636241445
235.0,2912.483825501734,0.0,3203.3452947617425,0.578451884635759,2912.483825501734
236.0,2912.4612885890147,0.0,3208.6736872464403,0.5714402930440275,2912.4612885890147
237.0,2912.438751676292,0.0,3213.9273222034117,0.5692612602518753,2912.438751676292
238.0,2912.416214763565,0.0,3219.1957641069084,0.5760996896514741,2912.416214763565
239.0,2912.3936778508332,0.0,3224.567762734875,0.5891064387871693,2912.3936778508332
240.0,2912.371140938095,0.0,3230.0920840657486,0.6050046606395038,2912.371140938095
241.0,2912.348604025349,0.0,3235.7972159871574,0.6240102820952247,2912.348604025349
242.0,2912.3260671125927,0.0,3241.741307174453,0.6512106027385615,2912.3260671125927
243.0,2912.303530199825,0.0,3248.021631911837,0.6852958583686255,2912.303530199825
244.0,2912.2809932870464,0.0,3254.666455109163,0.7179553008169485,2912.2809932870464
245.0,2912.2584563742566,0.0,3261.6210732966047,0.7434233811998044,2912.2584563742566
246.0,2912.2359194614573,0.0,3268.7902705726824,0.7600210800836132,2912.2359194614573
247.0,2912.2133825486517,0.0,3276.0751344868722,0.768135332868846,2912.2133825486517
248.0,2912.1908456358406,0.0,3283.3832043288135,0.7681391353676371,2912.1908456358406
249.0,2912.168308723026,0.0,3290.6197923462214,0.7587954784312867,2912.168308723026
250.0,2912.1457718102106,0.0,3297.66445534144,0.7365077753312352,2912.1457718102106
251.0,2912.1232348973967,0.0,3304.3723415845634,0.7027098189607565,2912.1232348973967
252.0,2912.1006979845874,0.0,3310.665785662595,0.6666652505260968,2912.1006979845874
253.0,2912.0781610717872,0.0,3316.5686587586792,0.6351048317835847,2912.0781610717872
254.0,2912.0556241589984,0.0,3322.1573742847454,0.6136697278251043,2912.0556241589984
255.0,2912.0330872462237,0.0,3327.5588822372083,0.601989704486652,2912.0330872462237
256.0,2912.010550333464,0.0,3332.8402629833136,0.5932830306695259,2912.010550333464
257.0,2911.9880134207174,0.0,3338.0252070653373,0.5872604854783117,2911.9880134207174
258.0,2911.9654765079817,0.0,3343.148866966855,0.5836158470956617,2911.9654765079817
259.0,2911.9429395952548,0.0,3348.216169415448,0.578451884635759,2911.9429395952548
260.0,2911.920402682535,0.0,3353.2030671908387,0.5714402930440275,2911.920402682535
261.0,2911.89786576982,0.0,3358.119573650157,0.5692612602518753,2911.89786576982
262.0,2911.875328857107,0.0,3363.0513489064083,0.5760996896514741,2911.875328857107
263.0,2911.852791944395,0.0,3368.083332029095,0.5891064387871693,2911.852791944395
264.0,2911.830255031682,0.0,3373.262248083731,0.6050046606395038,2911.830255031682
265.0,2911.807718118968,0.0,3378.6154418538367,0.6240102820952247,2911.807718118968
266.0,2911.7851812062504,0.0,3384.1986807292096,0.6512106027385615,2911.7851812062504
267.0,2911.76264429353,0.0,3390.1052475229967,0.6852958583686255,2911.76264429353
268.0,2911.7401073808046,0.0,3396.362395545069,0.7179553008169485,2911.7401073808046
269.0,2911.7175704680735,0.0,3402.9179124867687,0.7434233811998044,2911.7175704680735
270.0,2911.695033555336,0.0,3409.680724236474,0.7600210800836132,2911.695033555336
271.0,2911.6724966425913,0.0,3416.556139443178,0.768135332868846,2911.6724966425913
272.0,2911.6499597298393,0.0,3423.45557262186,0.7681391353676371,2911.6499597298393
273.0,2911.627422817081,0.0,3430.2882279437945,0.7587954784312867,2911.627422817081
274.0,2911.6048859043162,0.0,3436.9385320997926,0.7365077753312352,2911.6048859043162
275.0,2911.582348991545,0.0,3443.2674062819515,0.7027098189607565,2911.582348991545
276.0,2911.5598120787654,0.0,3449.200136977008,0.6666652505260968,2911.5598120787654
277.0,2911.5372751659766,0.0,3454.759408763439,0.6351048317835847,2911.5372751659766
278.0,2911.51473825318,0.0,3460.018365202299,0.6136697278251043,2911.51473825318
279.0,2911.492201340376,0.0,3465.0987200103455,0.601989704486652,2911.492201340376
280.0,2911.469664427567,0.0,3470.06478756949,0.5932830306695259,2911.469664427567
281.0,2911.447127514754,0.0,3474.939259025622,0.5872604854783117,2911.447127514754
282.0,2911.42459060194,0.0,3479.7558483592156,0.5836158470956617,2911.42459060194
283.0,2911.4020536891285,0.0,3484.5192575664782,0.578451884635759,2911.4020536891285
284.0,2911.3795167763224,0.0,3489.206357535828,0.5714402930440275,2911.3795167763224
285.0,2911.356979863525,0.0,3493.8267320280097,0.5692612602518753,2911.356979863525
286.0,2911.3344429507374,0.0,3498.462662865379,0.5760996896514741,2911.3344429507374
287.0,2911.3119060379636,0.0,3503.195785669552,0.5891064387871693,2911.3119060379636
288.0,2911.289369125205,0.0,3508.0710509869573,0.6050046606395038,2911.289369125205
289.0,2911.2668322124614,0.0,3513.1148047649626,0.6240102820952247,2911.2668322124614
290.0,2911.2442952997308,0.0,3518.3807383209232,0.6512106027385615,2911.2442952997308
291.0,2911.221758387012,0.0,3523.9586550520703,0.6852958583686255,2911.221758387012
292.0,2911.1992214743022,0.0,3529.8749112254973,0.7179553008169485,2911.1992214743022
293.0,2911.176684561599,0.0,3536.0794412931673,0.7434233811998044,2911.176684561599
294.0,2911.154147648901,0.0,3542.4847586459578,0.7600210800836132,2911.154147648901
295.0,2911.1316107362063,0.0,3548.999836515295,0.768135332868846,2911.1316107362063
296.0,2911.1090738235134,0.0,3555.539461129183,0.7681391353676371,2911.1090738235134
297.0,2911.0865369108215,0.0,3562.0162307577166,0.7587954784312867,2911.0865369108215
